class_id,support,acc,recall,f1,auc,bac,bacc,sens,spec,precision,epoch,split,class_name
4,525,0.13333333333333333,0.13333333333333333,0.21341463414634146,0.8173710426694353,0.13333333333333333,0.5599500844160611,0.13333333333333333,0.9865668354987888,0.5343511450381679,29,test,BKL
5,48,0.0,0.0,0.0,0.7301132589345024,0.0,0.5,0.0,1.0,0.0,29,test,DF
6,50,0.0,0.0,0.0,0.7522926634768741,0.0,0.5,0.0,1.0,0.0,29,test,VASC
7,126,0.0,0.0,0.0,0.8254610886189834,0.0,0.5,0.0,1.0,0.0,29,test,SCC
0,453,0.5055187637969095,0.5055187637969095,0.5471923536439665,0.8644788634524371,0.5055187637969095,0.7155712820903933,0.5055187637969095,0.9256238003838771,0.5963541666666666,30,val,MEL
1,1288,0.9433229813664596,0.9433229813664596,0.821778829895164,0.9166594144881123,0.9433229813664596,0.7899160943661762,0.9433229813664596,0.6365092073658927,0.7279808268424206,30,val,NV
2,333,0.7507507507507507,0.7507507507507507,0.6666666666666667,0.9454390869998855,0.7507507507507507,0.8374897129434334,0.7507507507507507,0.9242286751361162,0.5995203836930456,30,val,BCC
3,87,0.0,0.0,0.0,0.8826178747361014,0.0,0.4993877551020408,0.0,0.9987755102040816,0.0,30,val,AK
4,263,0.12547528517110265,0.12547528517110265,0.20183486238532108,0.8190187639408624,0.12547528517110265,0.5559214596479963,0.12547528517110265,0.98636763412489,0.515625,30,val,BKL
5,24,0.0,0.0,0.0,0.712014192863775,0.0,0.5,0.0,1.0,0.0,30,val,DF
6,26,0.0,0.0,0.0,0.7712832766596208,0.0,0.5,0.0,1.0,0.0,30,val,VASC
7,63,0.0,0.0,0.0,0.8449269225340366,0.0,0.5,0.0,1.0,0.0,30,val,SCC
0,904,0.48451327433628316,0.48451327433628316,0.518957345971564,0.8449267604495797,0.48451327433628316,0.7006900826270556,0.48451327433628316,0.9168668909178279,0.5586734693877551,30,test,MEL
1,2575,0.9433009708737864,0.9433009708737864,0.8235294117647058,0.9146136187361882,0.9433009708737864,0.7920037572152954,0.9433009708737864,0.6407065435568045,0.7307460890493381,30,test,NV
2,664,0.7228915662650602,0.7228915662650602,0.6473364801078894,0.9410594445022252,0.7228915662650602,0.8229405582347564,0.7228915662650602,0.9229895502044525,0.5860805860805861,30,test,BCC
3,174,0.011494252873563218,0.011494252873563218,0.022598870056497175,0.8960735801355251,0.011494252873563218,0.5056449187507637,0.011494252873563218,0.999795584627964,0.6666666666666666,30,test,AK
4,525,0.13333333333333333,0.13333333333333333,0.21180030257186083,0.8188739631505543,0.13333333333333333,0.5593995448873229,0.13333333333333333,0.9854657564413125,0.5147058823529411,30,test,BKL
5,48,0.0,0.0,0.0,0.732699780789159,0.0,0.5,0.0,1.0,0.0,30,test,DF
6,50,0.0,0.0,0.0,0.7615988835725678,0.0,0.5,0.0,1.0,0.0,30,test,VASC
7,126,0.0,0.0,0.0,0.8283930981299402,0.0,0.5,0.0,1.0,0.0,30,test,SCC
0,453,0.5077262693156733,0.5077262693156733,0.5555555555555556,0.868099426726494,0.5077262693156733,0.7190742670954566,0.5077262693156733,0.9304222648752399,0.6133333333333333,31,val,MEL
1,1288,0.9402173913043478,0.9402173913043478,0.8246510044262855,0.9172729487938178,0.9402173913043478,0.7947684234343997,0.9402173913043478,0.6493194555644516,0.7343844754396605,31,val,NV
2,333,0.7867867867867868,0.7867867867867868,0.670076726342711,0.946206188039219,0.7867867867867868,0.8509705258797817,0.7867867867867868,0.9151542649727767,0.5835189309576837,31,val,BCC
3,87,0.0,0.0,0.0,0.8821158808350926,0.0,0.4995918367346939,0.0,0.9991836734693877,0.0,31,val,AK
4,263,0.12927756653992395,0.12927756653992395,0.20923076923076922,0.8255030414906815,0.12927756653992395,0.5584822309392672,0.12927756653992395,0.9876868953386104,0.5483870967741935,31,val,BKL
5,24,0.0,0.0,0.0,0.7077695980899325,0.0,0.5,0.0,1.0,0.0,31,val,DF
6,26,0.0,0.0,0.0,0.7761082008393836,0.0,0.5,0.0,1.0,0.0,31,val,VASC
7,63,0.0,0.0,0.0,0.8433357713875095,0.0,0.5,0.0,1.0,0.0,31,val,SCC
0,904,0.47676991150442477,0.47676991150442477,0.519903498190591,0.8484433539015026,0.47676991150442477,0.6995814958771523,0.47676991150442477,0.9223930802498799,0.5716180371352785,31,test,MEL
1,2575,0.9398058252427185,0.9398058252427185,0.8262205530897918,0.9150799187755532,0.9398058252427185,0.7966793076434387,0.9398058252427185,0.653552790044159,0.7371306731647883,31,test,NV
2,664,0.7590361445783133,0.7590361445783133,0.6494845360824741,0.9420912865455461,0.7590361445783133,0.8359015343518554,0.7590361445783133,0.9127669241253975,0.5675675675675675,31,test,BCC
3,174,0.011494252873563218,0.011494252873563218,0.02247191011235955,0.8969217864493756,0.011494252873563218,0.5055427110647457,0.011494252873563218,0.9995911692559281,0.5,31,test,AK
4,525,0.13904761904761906,0.13904761904761906,0.22054380664652568,0.8244934512012249,0.13904761904761906,0.562476903555961,0.13904761904761906,0.985906188064303,0.5328467153284672,31,test,BKL
5,48,0.0,0.0,0.0,0.7180649661219609,0.0,0.5,0.0,1.0,0.0,31,test,DF
6,50,0.0,0.0,0.0,0.7572089314194578,0.0,0.5,0.0,1.0,0.0,31,test,VASC
7,126,0.0,0.0,0.0,0.8288316946211682,0.0,0.5,0.0,1.0,0.0,31,test,SCC
0,453,0.48123620309050774,0.48123620309050774,0.543640897755611,0.8681057823086016,0.48123620309050774,0.7091881591268278,0.48123620309050774,0.9371401151631478,0.6246418338108882,32,val,MEL
1,1288,0.9472049689440993,0.9472049689440993,0.8221024258760107,0.917899537020921,0.9472049689440993,0.7894551666177663,0.9472049689440993,0.6317053642914331,0.7261904761904762,32,val,NV
2,333,0.7717717717717718,0.7717717717717718,0.6745406824146982,0.9472444313642135,0.7717717717717718,0.8468659221835266,0.7717717717717718,0.9219600725952813,0.5990675990675991,32,val,BCC
3,87,0.011494252873563218,0.011494252873563218,0.02197802197802198,0.8828149190710767,0.011494252873563218,0.5051348815388225,0.011494252873563218,0.9987755102040816,0.25,32,val,AK
4,263,0.14068441064638784,0.14068441064638784,0.21893491124260356,0.8246870725777595,0.14068441064638784,0.5619868843029653,0.14068441064638784,0.9832893579595426,0.49333333333333335,32,val,BKL
5,24,0.0,0.0,0.0,0.7127768934872,0.0,0.5,0.0,1.0,0.0,32,val,DF
6,26,0.0,0.0,0.0,0.7827558741537237,0.0,0.5,0.0,1.0,0.0,32,val,VASC
7,63,0.0,0.0,0.0,0.845664754718918,0.0,0.5,0.0,1.0,0.0,32,val,SCC
0,904,0.4668141592920354,0.4668141592920354,0.5177914110429448,0.8479415529463796,0.4668141592920354,0.6968861762341965,0.4668141592920354,0.9269581931763575,0.581267217630854,32,test,MEL
1,2575,0.9460194174757282,0.9460194174757282,0.8239472349061391,0.9151273906451575,0.9460194174757282,0.7919579223067119,0.9460194174757282,0.6378964271376957,0.7297783103654883,32,test,NV
2,664,0.7454819277108434,0.7454819277108434,0.6582446808510638,0.9430512828232512,0.7454819277108434,0.8335542305523777,0.7454819277108434,0.9216265333939119,0.5892857142857143,32,test,BCC
3,174,0.022988505747126436,0.022988505747126436,0.044444444444444446,0.8987086587532072,0.022988505747126436,0.5112898375015272,0.022988505747126436,0.9995911692559281,0.6666666666666666,32,test,AK
4,525,0.1523809523809524,0.1523809523809524,0.23494860499265788,0.8236050376988495,0.1523809523809524,0.5678222753536561,0.1523809523809524,0.9832635983263598,0.5128205128205128,32,test,BKL
5,48,0.0,0.0,0.0,0.7173799322439218,0.0,0.5,0.0,1.0,0.0,32,test,DF
6,50,0.0,0.0,0.0,0.7690031897926635,0.0,0.5,0.0,1.0,0.0,32,test,VASC
7,126,0.0,0.0,0.0,0.8313974037658249,0.0,0.5,0.0,1.0,0.0,32,test,SCC
0,453,0.5143487858719646,0.5143487858719646,0.55410225921522,0.8676079283768268,0.5143487858719646,0.7199862931279208,0.5143487858719646,0.9256238003838771,0.6005154639175257,33,val,MEL
1,1288,0.9394409937888198,0.9394409937888198,0.8281998631074606,0.917717403736654,0.9394409937888198,0.7999847082635052,0.9394409937888198,0.6605284227381906,0.7405140758873929,33,val,NV
2,333,0.7807807807807807,0.7807807807807807,0.6727037516170762,0.9476055002370791,0.7807807807807807,0.8495555446553631,0.7807807807807807,0.9183303085299456,0.5909090909090909,33,val,BCC
3,87,0.034482758620689655,0.034482758620689655,0.06451612903225806,0.8830870279146141,0.034482758620689655,0.5166291344123857,0.034482758620689655,0.9987755102040816,0.5,33,val,AK
4,263,0.14068441064638784,0.14068441064638784,0.22289156626506024,0.8299808381070859,0.14068441064638784,0.5633061455166856,0.14068441064638784,0.9859278803869833,0.5362318840579711,33,val,BKL
5,24,0.0,0.0,0.0,0.7058960074280409,0.0,0.5,0.0,1.0,0.0,33,val,DF
6,26,0.0,0.0,0.0,0.7868608890114266,0.0,0.5,0.0,1.0,0.0,33,val,VASC
7,63,0.0,0.0,0.0,0.8438875415431599,0.0,0.5,0.0,1.0,0.0,33,val,SCC
0,904,0.4922566371681416,0.4922566371681416,0.5232216343327455,0.8504154741806399,0.4922566371681416,0.7038409567388041,0.4922566371681416,0.9154252763094666,0.5583437892095358,33,test,MEL
1,2575,0.9374757281553399,0.9374757281553399,0.8309810671256455,0.9159704255708903,0.9374757281553399,0.8039446083570758,0.9374757281553399,0.6704134885588118,0.7462132921174652,33,test,NV
2,664,0.7560240963855421,0.7560240963855421,0.6557805355976486,0.9436619718309859,0.7560240963855421,0.8365536202054926,0.7560240963855421,0.917083144025443,0.5790080738177624,33,test,BCC
3,174,0.034482758620689655,0.034482758620689655,0.06593406593406594,0.8999363257864118,0.034482758620689655,0.5170369639383089,0.034482758620689655,0.9995911692559281,0.75,33,test,AK
4,525,0.1657142857142857,0.1657142857142857,0.2543859649122807,0.8282232778599218,0.1657142857142857,0.5749293736433133,0.1657142857142857,0.9841444615723409,0.5471698113207547,33,test,BKL
5,48,0.0,0.0,0.0,0.7174214494486515,0.0,0.5,0.0,1.0,0.0,33,test,DF
6,50,0.0,0.0,0.0,0.7653149920255183,0.0,0.5,0.0,1.0,0.0,33,test,VASC
7,126,0.0,0.0,0.0,0.8306808688387636,0.0,0.5,0.0,1.0,0.0,33,test,SCC
0,453,0.4988962472406181,0.4988962472406181,0.5478787878787879,0.8680040929948774,0.4988962472406181,0.7144193328333609,0.4988962472406181,0.9299424184261037,0.6075268817204301,34,val,MEL
1,1288,0.9448757763975155,0.9448757763975155,0.823131552248901,0.9180754541521416,0.9448757763975155,0.7914931323941141,0.9448757763975155,0.6381104883907126,0.7291791491911325,34,val,NV
2,333,0.7627627627627628,0.7627627627627628,0.6773333333333332,0.94809328384646,0.7627627627627628,0.8444031599657734,0.7627627627627628,0.9260435571687841,0.6091127098321343,34,val,BCC
3,87,0.034482758620689655,0.034482758620689655,0.06315789473684211,0.8856157635467982,0.034482758620689655,0.5162209711470795,0.034482758620689655,0.9979591836734694,0.375,34,val,AK
4,263,0.1444866920152091,0.1444866920152091,0.2275449101796407,0.8299858543094195,0.1444866920152091,0.5649874093321428,0.1444866920152091,0.9854881266490765,0.5352112676056338,34,val,BKL
5,24,0.0,0.0,0.0,0.7082835919883274,0.0,0.5,0.0,1.0,0.0,34,val,DF
6,26,0.0,0.0,0.0,0.7872897711607388,0.0,0.5,0.0,1.0,0.0,34,val,VASC
7,63,0.0,0.0,0.0,0.8467426313020492,0.0,0.5,0.0,1.0,0.0,34,val,SCC
0,904,0.47676991150442477,0.47676991150442477,0.5205314009661836,0.8495165913256475,0.47676991150442477,0.6998217649785459,0.47676991150442477,0.922873618452667,0.5731382978723404,34,test,MEL
1,2575,0.9452427184466019,0.9452427184466019,0.8259246691550729,0.9158488227521991,0.9452427184466019,0.7949818570153524,0.9452427184466019,0.6447209955841028,0.7333534197047303,34,test,NV
2,664,0.7409638554216867,0.7409638554216867,0.6590756865371734,0.9443711921744223,0.7409638554216867,0.8322038722814931,0.7409638554216867,0.9234438891412994,0.5934861278648975,34,test,BCC
3,174,0.040229885057471264,0.040229885057471264,0.07526881720430106,0.9004203437937613,0.040229885057471264,0.5196039040986457,0.040229885057471264,0.9989779231398201,0.5833333333333334,34,test,AK
4,525,0.15047619047619049,0.15047619047619049,0.23269513991163476,0.8294036346095363,0.15047619047619049,0.5669800023070228,0.15047619047619049,0.9834838141378551,0.512987012987013,34,test,BKL
5,48,0.0,0.0,0.0,0.713452404676498,0.0,0.5,0.0,1.0,0.0,34,test,DF
6,50,0.0,0.0,0.0,0.7691547049441787,0.0,0.5,0.0,1.0,0.0,34,test,VASC
7,126,0.0,0.0,0.0,0.8335711072553177,0.0,0.5,0.0,1.0,0.0,34,test,SCC
0,453,0.48344370860927155,0.48344370860927155,0.546134663341646,0.8672679047340613,0.48344370860927155,0.7105318351107779,0.48344370860927155,0.9376199616122841,0.6275071633237822,35,val,MEL
1,1288,0.9518633540372671,0.9518633540372671,0.8233713901947616,0.9190656873324747,0.9518633540372671,0.7901830781395303,0.9518633540372671,0.6285028022417934,0.7254437869822485,35,val,NV
2,333,0.7537537537537538,0.7537537537537538,0.6720214190093708,0.9481559599526932,0.7537537537537538,0.8398986554612689,0.7537537537537538,0.9260435571687841,0.606280193236715,35,val,BCC
3,87,0.034482758620689655,0.034482758620689655,0.0625,0.8869247009148487,0.034482758620689655,0.5160168895144265,0.034482758620689655,0.9975510204081632,0.3333333333333333,35,val,AK
4,263,0.1444866920152091,0.1444866920152091,0.22485207100591714,0.8314706502001465,0.1444866920152091,0.5641079018563293,0.1444866920152091,0.9837291116974495,0.5066666666666667,35,val,BKL
5,24,0.0,0.0,0.0,0.7037073882477782,0.0,0.5,0.0,1.0,0.0,35,val,DF
6,26,0.0,0.0,0.0,0.7881015838005085,0.0,0.5,0.0,1.0,0.0,35,val,VASC
7,63,0.0,0.0,0.0,0.8483209505844914,0.0,0.5,0.0,1.0,0.0,35,val,SCC
0,904,0.4557522123893805,0.4557522123893805,0.5130759651307596,0.8487519295947744,0.4557522123893805,0.693037086492624,0.4557522123893805,0.9303219605958674,0.5868945868945868,35,test,MEL
1,2575,0.9510679611650485,0.9510679611650485,0.8240242261103634,0.9165268364169261,0.9510679611650485,0.7908691873268037,0.9510679611650485,0.6306704134885588,0.7269219352923716,35,test,NV
2,664,0.7364457831325302,0.7364457831325302,0.6621530128639133,0.9441180213813,0.7364457831325302,0.8314214376816671,0.7364457831325302,0.9263970922308041,0.6014760147601476,35,test,BCC
3,174,0.04597701149425287,0.04597701149425287,0.08556149732620322,0.9010230167009707,0.04597701149425287,0.5224774673170365,0.04597701149425287,0.9989779231398201,0.6153846153846154,35,test,AK
4,525,0.15619047619047619,0.15619047619047619,0.23631123919308358,0.8301666299640313,0.15619047619047619,0.568515850295194,0.15619047619047619,0.980841224399912,0.48520710059171596,35,test,BKL
5,48,0.0,0.0,0.0,0.7070795137504983,0.0,0.5,0.0,1.0,0.0,35,test,DF
6,50,0.0,0.0,0.0,0.7744936204146731,0.0,0.5,0.0,1.0,0.0,35,test,VASC
7,126,0.0,0.0,0.0,0.8349190283400809,0.0,0.5,0.0,1.0,0.0,35,test,SCC
0,453,0.4922737306843267,0.4922737306843267,0.5432399512789281,0.8686799032256699,0.4922737306843267,0.7113479977797833,0.4922737306843267,0.9304222648752399,0.6059782608695652,36,val,MEL
1,1288,0.9440993788819876,0.9440993788819876,0.8224551910720324,0.9195281691191464,0.9440993788819876,0.7907046133801452,0.9440993788819876,0.6373098478783027,0.7285799880167765,36,val,NV
2,333,0.7567567567567568,0.7567567567567568,0.676510067114094,0.9497732759983214,0.7567567567567568,0.8420807377250208,0.7567567567567568,0.9274047186932849,0.6116504854368932,36,val,BCC
3,87,0.04597701149425287,0.04597701149425287,0.0808080808080808,0.8894815857377432,0.04597701149425287,0.5213558526859019,0.04597701149425287,0.996734693877551,0.3333333333333333,36,val,AK
4,263,0.155893536121673,0.155893536121673,0.24188790560471976,0.834177727392812,0.155893536121673,0.570251077647468,0.155893536121673,0.9846086191732629,0.5394736842105263,36,val,BKL
5,24,0.0,0.0,0.0,0.7041716408011672,0.0,0.5,0.0,1.0,0.0,36,val,DF
6,26,0.0,0.0,0.0,0.7986398308978955,0.0,0.5,0.0,1.0,0.0,36,val,VASC
7,63,0.0,0.0,0.0,0.8482054638077274,0.0,0.5,0.0,1.0,0.0,36,val,SCC
0,904,0.47345132743362833,0.47345132743362833,0.5209981740718199,0.8500409839551271,0.47345132743362833,0.6993638184501154,0.47345132743362833,0.9252763094666026,0.5791610284167794,36,test,MEL
1,2575,0.9471844660194175,0.9471844660194175,0.8264994916977296,0.9172637806784033,0.9471844660194175,0.7953505629976654,0.9471844660194175,0.6435166599759133,0.7330928764652841,36,test,NV
2,664,0.7424698795180723,0.7424698795180723,0.6626344086021506,0.9450657012420423,0.7424698795180723,0.8336383927349562,0.7424698795180723,0.9248069059518401,0.5983009708737864,36,test,BCC
3,174,0.04597701149425287,0.04597701149425287,0.08556149732620322,0.9036933393483143,0.04597701149425287,0.5224774673170365,0.04597701149425287,0.9989779231398201,0.6153846153846154,36,test,AK
4,525,0.1619047619047619,0.1619047619047619,0.24709302325581398,0.8325365715544091,0.1619047619047619,0.5723639643040657,0.1619047619047619,0.9828231667033693,0.5214723926380368,36,test,BKL
5,48,0.0,0.0,0.0,0.7198045370001328,0.0,0.5,0.0,1.0,0.0,36,test,DF
6,50,0.0,0.0,0.0,0.7834848484848485,0.0,0.5,0.0,1.0,0.0,36,test,VASC
7,126,0.0,0.0,0.0,0.8384085213032582,0.0,0.5,0.0,1.0,0.0,36,test,SCC
0,453,0.48344370860927155,0.48344370860927155,0.5394088669950738,0.8681079008359709,0.48344370860927155,0.7081326028650965,0.48344370860927155,0.9328214971209213,0.6100278551532033,37,val,MEL
1,1288,0.9472049689440993,0.9472049689440993,0.8240459304289092,0.9198588684612288,0.9472049689440993,0.7922574084112011,0.9472049689440993,0.6373098478783027,0.7292289300657502,37,val,NV
2,333,0.7627627627627628,0.7627627627627628,0.6764314247669774,0.9500893815775849,0.7627627627627628,0.84417629971169,0.7627627627627628,0.925589836660617,0.6076555023923444,37,val,BCC
3,87,0.034482758620689655,0.034482758620689655,0.06185567010309278,0.8896270232230823,0.034482758620689655,0.5158128078817734,0.034482758620689655,0.9971428571428571,0.3,37,val,AK
4,263,0.1596958174904943,0.1596958174904943,0.24705882352941175,0.8372810845698272,0.1596958174904943,0.5721522183318786,0.1596958174904943,0.9846086191732629,0.5454545454545454,37,val,BKL
5,24,0.0,0.0,0.0,0.6903435468895078,0.0,0.5,0.0,1.0,0.0,37,val,DF
6,26,0.0,0.0,0.0,0.7947339398952302,0.0,0.5,0.0,1.0,0.0,37,val,VASC
7,63,0.0,0.0,0.0,0.8474355519626336,0.0,0.5,0.0,1.0,0.0,37,val,SCC
0,904,0.46238938053097345,0.46238938053097345,0.5157310302282542,0.850050286409274,0.46238938053097345,0.6952744596071494,0.46238938053097345,0.9281595386833253,0.5829846582984658,37,test,MEL
1,2575,0.9502912621359223,0.9502912621359223,0.8282281265865629,0.9182109575052715,0.9502912621359223,0.7971046836572827,0.9502912621359223,0.6439181051786431,0.7339532093581284,37,test,NV
2,664,0.7484939759036144,0.7484939759036144,0.6600265604249668,0.9458235030079427,0.7484939759036144,0.8350602546487631,0.7484939759036144,0.9216265333939119,0.5902612826603325,37,test,BCC
3,174,0.040229885057471264,0.040229885057471264,0.07608695652173912,0.9047095422035507,0.040229885057471264,0.5198083194706816,0.040229885057471264,0.9993867538838921,0.7,37,test,AK
4,525,0.16,0.16,0.2441860465116279,0.8367244471010162,0.16,0.571301475445937,0.16,0.982602950891874,0.5153374233128835,37,test,BKL
5,48,0.0,0.0,0.0,0.7130247774677827,0.0,0.5,0.0,1.0,0.0,37,test,DF
6,50,0.0,0.0,0.0,0.7770733652312599,0.0,0.5,0.0,1.0,0.0,37,test,VASC
7,126,0.0,0.0,0.0,0.8386768202557676,0.0,0.5,0.0,1.0,0.0,37,test,SCC
0,453,0.5077262693156733,0.5077262693156733,0.5495818399044207,0.8703323545736887,0.5077262693156733,0.7169149580743434,0.5077262693156733,0.9261036468330134,0.5989583333333334,38,val,MEL
1,1288,0.9417701863354038,0.9417701863354038,0.8257317903335603,0.9204543759230988,0.9417701863354038,0.7959451412061327,0.9417701863354038,0.6501200960768615,0.7351515151515151,38,val,NV
2,333,0.7387387387387387,0.7387387387387387,0.6712141882673943,0.9505867028553053,0.7387387387387387,0.8344328902405127,0.7387387387387387,0.9301270417422868,0.615,38,val,BCC
3,87,0.04597701149425287,0.04597701149425287,0.0808080808080808,0.8897865353037767,0.04597701149425287,0.5213558526859019,0.04597701149425287,0.996734693877551,0.3333333333333333,38,val,AK
4,263,0.17490494296577946,0.17490494296577946,0.25988700564971756,0.8373078376489395,0.17490494296577946,0.5775580123799874,0.17490494296577946,0.9802110817941952,0.5054945054945055,38,val,BKL
5,24,0.0,0.0,0.0,0.7017508953442101,0.0,0.5,0.0,1.0,0.0,38,val,DF
6,26,0.0,0.0,0.0,0.8098979873173422,0.0,0.5,0.0,1.0,0.0,38,val,VASC
7,63,0.0,0.0,0.0,0.8481605522834301,0.0,0.5,0.0,1.0,0.0,38,val,SCC
0,904,0.48451327433628316,0.48451327433628316,0.5217391304347826,0.8508436528558002,0.48451327433628316,0.7017712935833266,0.48451327433628316,0.91902931283037,0.5651612903225807,38,test,MEL
1,2575,0.9425242718446601,0.9425242718446601,0.8291766313631704,0.9180768046520874,0.9425242718446601,0.8002464795594236,0.9425242718446601,0.6579686872741871,0.7401646843549863,38,test,NV
2,664,0.7319277108433735,0.7319277108433735,0.6616746085772635,0.9459723263795755,0.7319277108433735,0.8297303252081474,0.7319277108433735,0.9275329395729214,0.6037267080745342,38,test,BCC
3,174,0.05747126436781609,0.05747126436781609,0.10582010582010581,0.9053885771750266,0.05747126436781609,0.5282245937538181,0.05747126436781609,0.9989779231398201,0.6666666666666666,38,test,AK
4,525,0.18857142857142858,0.18857142857142858,0.27615062761506276,0.8361372049370288,0.18857142857142858,0.5840456790511844,0.18857142857142858,0.9795199295309404,0.515625,38,test,BKL
5,48,0.0,0.0,0.0,0.7092051946326557,0.0,0.5,0.0,1.0,0.0,38,test,DF
6,50,0.0,0.0,0.0,0.7902272727272728,0.0,0.5,0.0,1.0,0.0,38,test,VASC
7,126,0.0,0.0,0.0,0.842757534862798,0.0,0.5,0.0,1.0,0.0,38,test,SCC
0,453,0.4768211920529801,0.4768211920529801,0.5413533834586466,0.8702719765436651,0.4768211920529801,0.7074605000572003,0.4768211920529801,0.9380998080614203,0.6260869565217392,39,val,MEL
1,1288,0.9518633540372671,0.9518633540372671,0.8242016806722688,0.920967830164753,0.9518633540372671,0.7913840389081451,0.9518633540372671,0.6309047237790232,0.7267338470657972,39,val,NV
2,333,0.7597597597597597,0.7597597597597597,0.6791946308724832,0.9499272412158075,0.7597597597597597,0.8438090994806058,0.7597597597597597,0.927858439201452,0.6140776699029126,39,val,BCC
3,87,0.05747126436781609,0.05747126436781609,0.1,0.8917992024395964,0.05747126436781609,0.5271029791226836,0.05747126436781609,0.996734693877551,0.38461538461538464,39,val,AK
4,263,0.1520912547528517,0.1520912547528517,0.23323615160349856,0.8381488875735291,0.1520912547528517,0.5672505526182904,0.1520912547528517,0.9824098504837291,0.5,39,val,BKL
5,24,0.0,0.0,0.0,0.6921839766547287,0.0,0.5,0.0,1.0,0.0,39,val,DF
6,26,0.0,0.0,0.0,0.8082590448181847,0.0,0.5,0.0,1.0,0.0,39,val,VASC
7,63,0.0,0.0,0.0,0.8512786952560598,0.0,0.5,0.0,1.0,0.0,39,val,SCC
0,904,0.4524336283185841,0.4524336283185841,0.5151133501259446,0.8511859831684052,0.4524336283185841,0.6931798127176775,0.4524336283185841,0.9339259971167708,0.597953216374269,39,test,MEL
1,2575,0.9549514563106796,0.9549514563106796,0.8271106626303396,0.918562514372128,0.9549514563106796,0.7944167157105385,0.9549514563106796,0.6338819751103975,0.7294571343814892,39,test,NV
2,664,0.7409638554216867,0.7409638554216867,0.6662153012863913,0.9455135398477144,0.7409638554216867,0.8340212280288806,0.7409638554216867,0.9270786006360745,0.6051660516605166,39,test,BCC
3,174,0.06896551724137931,0.06896551724137931,0.12307692307692308,0.905995949286191,0.06896551724137931,0.5335628894465277,0.06896551724137931,0.9981602616516762,0.5714285714285714,39,test,AK
4,525,0.17142857142857143,0.17142857142857143,0.2564102564102564,0.8382382735080378,0.17142857142857143,0.5761348979142417,0.17142857142857143,0.980841224399912,0.5084745762711864,39,test,BKL
5,48,0.0,0.0,0.0,0.7032391723130065,0.0,0.5,0.0,1.0,0.0,39,test,DF
6,50,0.0,0.0,0.0,0.7861403508771929,0.0,0.5,0.0,1.0,0.0,39,test,VASC
7,126,0.0,0.0,0.0,0.8417951931109826,0.0,0.5,0.0,1.0,0.0,39,test,SCC
0,453,0.5121412803532008,0.5121412803532008,0.5550239234449761,0.8717634198116205,0.5121412803532008,0.7198422332668115,0.5121412803532008,0.9275431861804223,0.6057441253263708,40,val,MEL
1,1288,0.9456521739130435,0.9456521739130435,0.8291354663036078,0.9203474580906962,0.9456521739130435,0.7998877362759773,0.9456521739130435,0.6541232986389112,0.7381818181818182,40,val,NV
2,333,0.7507507507507507,0.7507507507507507,0.684931506849315,0.9503659739594404,0.7507507507507507,0.8420269180251031,0.7507507507507507,0.9333030852994555,0.6297229219143576,40,val,BCC
3,87,0.06896551724137931,0.06896551724137931,0.1176470588235294,0.891963406052076,0.06896551724137931,0.532646023926812,0.06896551724137931,0.9963265306122449,0.4,40,val,AK
4,263,0.17490494296577946,0.17490494296577946,0.25915492957746483,0.8370988292183754,0.17490494296577946,0.577338135511034,0.17490494296577946,0.9797713280562885,0.5,40,val,BKL
5,24,0.0,0.0,0.0,0.7039726754211435,0.0,0.5,0.0,1.0,0.0,40,val,DF
6,26,0.0,0.0,0.0,0.814983304230616,0.0,0.5,0.0,1.0,0.0,40,val,VASC
7,63,0.0,0.0,0.0,0.8524528108198278,0.0,0.5,0.0,1.0,0.0,40,val,SCC
0,904,0.48783185840707965,0.48783185840707965,0.5275119617224882,0.8519482528396405,0.48783185840707965,0.7046319311256926,0.48783185840707965,0.9214320038443056,0.57421875,40,test,MEL
1,2575,0.9440776699029126,0.9440776699029126,0.8299761010583817,0.9181156240134386,0.9440776699029126,0.8010231785885499,0.9440776699029126,0.6579686872741871,0.7404812671337192,40,test,NV
2,664,0.7364457831325302,0.7364457831325302,0.6689466484268125,0.9462124965103484,0.7364457831325302,0.8331252086948431,0.7364457831325302,0.9298046342571559,0.6127819548872181,40,test,BCC
3,174,0.06896551724137931,0.06896551724137931,0.12371134020618556,0.9067325495061137,0.06896551724137931,0.5336650971325457,0.06896551724137931,0.9983646770237122,0.6,40,test,AK
4,525,0.19428571428571428,0.19428571428571428,0.2825484764542936,0.8372900871425425,0.19428571428571428,0.586682606096832,0.19428571428571428,0.9790794979079498,0.5177664974619289,40,test,BKL
5,48,0.0,0.0,0.0,0.7011051879899031,0.0,0.5,0.0,1.0,0.0,40,test,DF
6,50,0.0,0.0,0.0,0.7969178628389154,0.0,0.5,0.0,1.0,0.0,40,test,VASC
7,126,0.0,0.0,0.0,0.8447304157830473,0.0,0.5,0.0,1.0,0.0,40,test,SCC
0,453,0.5099337748344371,0.5099337748344371,0.5532934131736528,0.8731775368305983,0.5099337748344371,0.7187384805074297,0.5099337748344371,0.9275431861804223,0.6047120418848168,41,val,MEL
1,1288,0.9433229813664596,0.9433229813664596,0.8279386712095401,0.9204518894618801,0.9433229813664596,0.7987231400026854,0.9433229813664596,0.6541232986389112,0.7377049180327869,41,val,NV
